File,Hardware,Linearization,Precision,Outer loop,Outer steps,BC on x,BC on y,Simulation,Nu,Grid,Krylov solver,Newton tol,Krylov tol,Newton MaxIt,Krylov MaxIt,Max BT iters,Total Successes,Total Failures,Win Rate,Average - Newton Iters per Outer Step,Std Dev - Newton Iters per Outer Step,Max - Newton Iters per Outer Step,Min - Newton Iters per Outer Step,Average - Krylov Iters per Newton Step,Std Dev - Krylov Iters per Newton Step,Max - Krylov Iters per Newton Step,Min - Krylov Iters per Newton Step,"Average - Time per Newton Iter, s","Std Dev - Time per Newton Iter, s","Max - Time per Newton Iter, s","Min - Time per Newton Iter, s","Average - Time per Outer Step, s","Std Dev - Time per Outer Step, s","Max - Time per Outer Step, s","Min - Time per Outer Step, s",Total Solver Time,Total Wall Time,Severe Failures,Chi,Eps,Diff,Unified_Config,Slowdown
burgers_079_summary.txt,CPU,Finite Difference,float64,time,200,periodic,periodic,DSL,0.05,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,124,76,62.00%,6.94,6.31,15,2,84.53,35.69,100,2,0.0361,0.0194,0.0573,0.0001,0.2513,0.3187,0.7197,0.0018,50.2635,50.4359,1,,,,DSL,150.72x
burgers_078_summary.txt,CPU,Finite Difference,float64,time,200,periodic,periodic,DSL,0.05,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,0,200,0.00%,15.00,0.00,15,15,1857.85,494.17,2000,8,0.7437,0.1993,0.9547,0.0031,11.1555,0.2054,12.0053,10.6509,2231.1088,2231.2886,200,,,,DSL,6689.98x
burgers_017_summary.txt,CPU,Automatic Differentiation,float32,time,200,periodic,periodic,DSL,0.05,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.04,0.18,3,2,2.46,0.54,4,2,0.0004,0.0004,0.0012,0.0001,0.0012,0.0028,0.0401,0.0009,0.2478,0.3802,0,,,,DSL,1.00x
burgers_016_summary.txt,CPU,Automatic Differentiation,float32,time,200,periodic,periodic,DSL,0.05,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.04,0.18,3,2,4.89,0.79,8,4,0.0005,0.0004,0.0015,0.0001,0.0014,0.0028,0.0401,0.0010,0.2770,0.4009,0,,,,DSL,1.12x
burgers_074_summary.txt,CPU,Automatic Differentiation,float64,time,200,periodic,periodic,DSL,0.05,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,3.00,0.00,3,3,2.75,0.70,5,2,0.0007,0.0004,0.0016,0.0001,0.0023,0.0028,0.0418,0.0019,0.4650,0.6056,0,,,,DSL,1.88x
burgers_073_summary.txt,CPU,Automatic Differentiation,float64,time,200,periodic,periodic,DSL,0.05,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,3.00,0.00,3,3,6.09,1.09,9,5,0.0008,0.0005,0.0021,0.0001,0.0028,0.0029,0.0432,0.0023,0.5528,0.6951,0,,,,DSL,2.23x
burgers_077_summary.txt,CPU,Finite Difference,float64,time,200,periodic,periodic,DSL,0.05,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,0,200,0.00%,15.00,0.00,15,15,93.49,24.37,100,2,0.0186,0.0048,0.0226,0.0008,0.2796,0.0049,0.3100,0.2579,55.9288,56.0592,7,,,,DSL,225.70x
burgers_015_summary.txt,CPU,Automatic Differentiation,float32,time,200,periodic,periodic,DSL,0.1,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.10,0.29,3,2,0.0008,0.0006,0.0029,0.0001,0.0019,0.0032,0.0467,0.0012,0.3867,0.5448,0,,,,DSL,1.00x
burgers_014_summary.txt,CPU,Automatic Differentiation,float32,time,200,periodic,periodic,DSL,0.1,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.24,0.54,7,4,0.0009,0.0008,0.0035,0.0001,0.0022,0.0032,0.0471,0.0015,0.4450,0.6728,0,,,,DSL,1.15x
burgers_068_summary.txt,CPU,Automatic Differentiation,float64,time,200,periodic,periodic,DSL,0.1,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.12,0.33,3,2,2.38,0.72,4,2,0.0011,0.0009,0.0035,0.0001,0.0027,0.0045,0.0638,0.0015,0.5485,0.7149,0,,,,DSL,1.42x
burgers_067_summary.txt,CPU,Automatic Differentiation,float64,time,200,periodic,periodic,DSL,0.1,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.12,0.33,3,2,4.91,1.41,9,4,0.0014,0.0011,0.0043,0.0001,0.0033,0.0044,0.0619,0.0021,0.6691,0.9182,0,,,,DSL,1.73x
burgers_072_summary.txt,CPU,Finite Difference,float64,time,200,periodic,periodic,DSL,0.1,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,175,25,87.50%,3.62,4.30,15,2,64.44,47.04,100,2,0.0221,0.0218,0.0518,0.0002,0.0804,0.2072,0.6735,0.0019,16.0820,16.2499,0,,,,DSL,41.59x
burgers_071_summary.txt,CPU,Finite Difference,float64,time,200,periodic,periodic,DSL,0.1,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,154,46,77.00%,4.99,5.47,15,2,1518.81,843.55,2000,3,0.5125,0.3795,0.8831,0.0001,2.5581,4.6769,11.5364,0.0020,511.6134,511.7726,46,,,,DSL,1323.02x
burgers_013_summary.txt,CPU,Automatic Differentiation,float32,time,200,periodic,periodic,DSL,0.1,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.01,0.10,3,2,2.14,0.38,4,2,0.0004,0.0003,0.0012,0.0001,0.0011,0.0028,0.0402,0.0009,0.2270,0.3629,0,,,,DSL,1.00x
burgers_012_summary.txt,CPU,Automatic Differentiation,float32,time,200,periodic,periodic,DSL,0.1,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.01,0.10,3,2,4.31,0.68,8,4,0.0005,0.0004,0.0016,0.0001,0.0013,0.0028,0.0403,0.0010,0.2601,0.5542,0,,,,DSL,1.15x
burgers_066_summary.txt,CPU,Automatic Differentiation,float64,time,200,periodic,periodic,DSL,0.1,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.49,0.50,3,2,2.57,0.72,5,2,0.0006,0.0004,0.0018,0.0001,0.0018,0.0029,0.0417,0.0009,0.3581,0.5009,0,,,,DSL,1.58x
burgers_065_summary.txt,CPU,Automatic Differentiation,float64,time,200,periodic,periodic,DSL,0.1,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.49,0.50,3,2,5.32,1.36,9,4,0.0008,0.0006,0.0033,0.0001,0.0022,0.0030,0.0431,0.0011,0.4411,0.6618,0,,,,DSL,1.94x
burgers_070_summary.txt,CPU,Finite Difference,float64,time,200,periodic,periodic,DSL,0.1,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,102,98,51.00%,8.37,6.50,15,2,87.56,32.58,100,2,0.0177,0.0080,0.0240,0.0001,0.1485,0.1505,0.3416,0.0010,29.6939,29.8384,2,,,,DSL,130.81x
burgers_069_summary.txt,CPU,Finite Difference,float64,time,200,periodic,periodic,DSL,0.1,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,106,94,53.00%,8.11,6.49,15,2,1727.20,671.05,2000,3,0.2859,0.1377,0.3866,0.0001,2.3191,2.4615,5.0351,0.0010,463.8126,463.9670,94,,,,DSL,2043.23x
raddiff_020_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.85,0.53,6,2,0.0008,0.0008,0.0030,0.0001,0.0020,0.0020,0.0299,0.0016,0.3936,0.4858,0,,0.01,,CLASSIC_SU_OLSON,1.00x
raddiff_068_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,3.08,0.73,8,2,0.0009,0.0009,0.0036,0.0001,0.0022,0.0022,0.0333,0.0016,0.4343,0.5311,0,,0.01,,CLASSIC_SU_OLSON,1.10x
raddiff_019_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.55,0.87,11,4,0.0010,0.0009,0.0050,0.0001,0.0023,0.0020,0.0296,0.0018,0.4604,0.5544,0,,0.01,,CLASSIC_SU_OLSON,1.17x
raddiff_067_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.29,1.51,14,4,0.0011,0.0010,0.0051,0.0001,0.0024,0.0023,0.0349,0.0019,0.4899,0.5849,0,,0.01,,CLASSIC_SU_OLSON,1.24x
raddiff_072_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,3.82,1.61,13,3,0.0013,0.0031,0.0588,0.0001,0.0029,0.0060,0.0873,0.0021,0.5899,0.6908,0,,0.01,,CLASSIC_SU_OLSON,1.50x
raddiff_071_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,17.61,35.35,255,5,0.0031,0.0087,0.0800,0.0001,0.0066,0.0125,0.0958,0.0023,1.3110,1.4078,0,,0.01,,CLASSIC_SU_OLSON,3.33x
raddiff_024_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,23,177,11.50%,13.98,3.05,15,2,90.27,25.20,100,2,0.0305,0.0087,0.0637,0.0001,0.4267,0.1565,0.5295,0.0070,85.3342,85.4287,0,,0.01,,CLASSIC_SU_OLSON,216.80x
raddiff_023_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.19,0.39,3,2,1981.85,6.24,1991,1966,0.2587,0.2371,0.5428,0.0001,0.5669,0.1878,0.9851,0.4687,113.3783,113.4735,0,,0.01,,CLASSIC_SU_OLSON,288.05x
raddiff_066_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.69,1.04,8,1,0.0007,0.0006,0.0024,0.0001,0.0016,0.0018,0.0264,0.0012,0.3185,0.4124,0,,0.01,,CLASSIC_SU_OLSON,1.00x
raddiff_018_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.90,0.53,6,2,0.0007,0.0006,0.0021,0.0001,0.0016,0.0019,0.0277,0.0014,0.3203,0.4096,0,,0.01,,CLASSIC_SU_OLSON,1.01x
raddiff_065_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.94,1.85,14,3,0.0007,0.0007,0.0031,0.0001,0.0017,0.0018,0.0265,0.0014,0.3468,0.4401,0,,0.01,,CLASSIC_SU_OLSON,1.09x
raddiff_017_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.42,0.84,11,5,0.0007,0.0007,0.0027,0.0001,0.0018,0.0018,0.0267,0.0015,0.3506,0.4429,0,,0.01,,CLASSIC_SU_OLSON,1.10x
raddiff_070_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,3.09,1.20,11,2,0.0008,0.0024,0.0476,0.0001,0.0020,0.0050,0.0720,0.0014,0.3907,0.4881,0,,0.01,,CLASSIC_SU_OLSON,1.23x
raddiff_069_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,23.50,71.28,859,4,0.0023,0.0088,0.1415,0.0001,0.0049,0.0125,0.1418,0.0015,0.9793,1.0706,0,,0.01,,CLASSIC_SU_OLSON,3.07x
raddiff_021_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.04,0.20,3,2,1983.26,5.46,1991,1967,0.1415,0.1387,0.3237,0.0001,0.2890,0.0549,0.6192,0.2733,57.7990,57.8888,0,,0.01,,CLASSIC_SU_OLSON,181.47x
raddiff_022_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,10,190,5.00%,14.66,1.74,15,3,96.47,15.46,100,5,0.0205,0.0034,0.0470,0.0001,0.3005,0.0615,0.3413,0.0089,60.0963,60.1847,0,,0.01,,CLASSIC_SU_OLSON,188.69x
raddiff_012_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.79,0.57,6,2,0.0008,0.0008,0.0048,0.0001,0.0020,0.0019,0.0285,0.0017,0.3980,0.4910,0,,0.1,,CLASSIC_SU_OLSON,1.00x
raddiff_060_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.88,0.85,8,2,0.0009,0.0009,0.0036,0.0001,0.0022,0.0022,0.0331,0.0016,0.4341,0.5324,0,,0.1,,CLASSIC_SU_OLSON,1.09x
raddiff_011_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.15,0.82,11,4,0.0009,0.0009,0.0035,0.0001,0.0022,0.0021,0.0314,0.0018,0.4391,0.5325,0,,0.1,,CLASSIC_SU_OLSON,1.10x
raddiff_059_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.28,1.53,14,4,0.0011,0.0010,0.0049,0.0001,0.0025,0.0023,0.0348,0.0019,0.4958,0.5937,0,,0.1,,CLASSIC_SU_OLSON,1.25x
raddiff_064_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,3.29,1.02,8,2,0.0013,0.0031,0.0600,0.0001,0.0028,0.0062,0.0907,0.0021,0.5654,0.6637,0,,0.1,,CLASSIC_SU_OLSON,1.42x
raddiff_063_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,16.64,26.27,195,5,0.0030,0.0071,0.0625,0.0001,0.0064,0.0102,0.0897,0.0023,1.2754,1.3744,0,,0.1,,CLASSIC_SU_OLSON,3.20x
raddiff_016_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,14,186,7.00%,14.40,2.30,15,2,96.66,15.35,100,4,0.0336,0.0058,0.0700,0.0001,0.4839,0.1207,0.5612,0.0290,96.7862,96.8885,0,,0.1,,CLASSIC_SU_OLSON,243.18x
raddiff_015_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.33,0.63,5,2,1981.78,6.33,1991,1966,0.2731,0.2368,0.5403,0.0001,0.6366,0.3074,1.9732,0.4672,127.3284,127.4211,0,,0.1,,CLASSIC_SU_OLSON,319.92x
raddiff_010_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.48,0.66,6,2,0.0006,0.0006,0.0019,0.0001,0.0015,0.0017,0.0249,0.0013,0.3084,0.3986,0,,0.1,,CLASSIC_SU_OLSON,1.00x
raddiff_058_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.48,1.12,8,1,0.0006,0.0006,0.0025,0.0001,0.0016,0.0018,0.0266,0.0012,0.3111,0.4055,0,,0.1,,CLASSIC_SU_OLSON,1.01x
raddiff_009_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.70,1.08,11,4,0.0007,0.0006,0.0026,0.0001,0.0017,0.0017,0.0258,0.0014,0.3338,0.4316,0,,0.1,,CLASSIC_SU_OLSON,1.08x
raddiff_057_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.89,1.87,14,3,0.0007,0.0007,0.0033,0.0001,0.0018,0.0018,0.0265,0.0013,0.3519,0.4429,0,,0.1,,CLASSIC_SU_OLSON,1.14x
raddiff_062_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.69,1.00,8,2,0.0008,0.0024,0.0469,0.0001,0.0019,0.0048,0.0698,0.0013,0.3773,0.4715,0,,0.1,,CLASSIC_SU_OLSON,1.22x
raddiff_061_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,12.97,33.27,372,4,0.0015,0.0047,0.0618,0.0001,0.0033,0.0073,0.0728,0.0016,0.6555,0.7468,0,,0.1,,CLASSIC_SU_OLSON,2.13x
raddiff_013_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.04,0.18,3,2,1976.64,3.55,1991,1959,0.1406,0.1381,0.3212,0.0001,0.2864,0.0528,0.6210,0.2735,57.2745,57.3632,0,,0.1,,CLASSIC_SU_OLSON,185.71x
raddiff_014_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,17,183,8.50%,14.30,2.55,15,3,95.28,18.10,100,4,0.0202,0.0040,0.0504,0.0001,0.2888,0.0807,0.3237,0.0074,57.7519,57.8424,0,,0.1,,CLASSIC_SU_OLSON,187.26x
raddiff_004_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.25,0.61,6,2,0.0008,0.0007,0.0040,0.0001,0.0019,0.0018,0.0275,0.0016,0.3854,0.4792,0,,1.0,,CLASSIC_SU_OLSON,1.00x
raddiff_052_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.77,0.96,8,1,0.0009,0.0008,0.0036,0.0001,0.0021,0.0022,0.0333,0.0016,0.4211,0.5194,0,,1.0,,CLASSIC_SU_OLSON,1.09x
raddiff_056_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,3.14,1.10,8,2,0.0012,0.0030,0.0584,0.0001,0.0027,0.0060,0.0874,0.0018,0.5448,0.6422,0,,1.0,,CLASSIC_SU_OLSON,1.41x
raddiff_051_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.08,1.69,14,3,0.0012,0.0036,0.0708,0.0001,0.0028,0.0082,0.1180,0.0018,0.5658,0.6967,0,,1.0,,CLASSIC_SU_OLSON,1.47x
raddiff_003_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.75,0.98,11,4,0.0012,0.0058,0.1152,0.0001,0.0030,0.0136,0.1949,0.0017,0.5948,0.8449,0,,1.0,,CLASSIC_SU_OLSON,1.54x
raddiff_055_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,9.38,12.12,94,4,0.0019,0.0044,0.0652,0.0001,0.0042,0.0074,0.0954,0.0021,0.8332,0.9313,0,,1.0,,CLASSIC_SU_OLSON,2.16x
raddiff_008_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,7,193,3.50%,14.69,1.72,15,2,96.16,16.38,100,3,0.0327,0.0056,0.0615,0.0001,0.4811,0.0976,0.5193,0.0403,96.2261,96.3238,0,,1.0,,CLASSIC_SU_OLSON,249.68x
raddiff_007_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,3.02,1.21,7,2,1983.33,7.81,1991,1967,0.3232,0.2277,0.5476,0.0001,0.9748,0.5908,2.9187,0.4731,194.9640,195.0604,0,,1.0,,CLASSIC_SU_OLSON,505.87x
raddiff_002_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.22,0.59,6,2,0.0006,0.0006,0.0020,0.0001,0.0015,0.0017,0.0258,0.0013,0.3066,0.3993,0,,1.0,,CLASSIC_SU_OLSON,1.00x
raddiff_050_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,2.67,1.06,8,1,0.0007,0.0006,0.0023,0.0001,0.0016,0.0017,0.0253,0.0013,0.3149,0.4068,0,,1.0,,CLASSIC_SU_OLSON,1.03x
raddiff_054_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,3.02,1.13,8,2,0.0008,0.0024,0.0471,0.0001,0.0019,0.0049,0.0706,0.0013,0.3853,0.4757,0,,1.0,,CLASSIC_SU_OLSON,1.26x
raddiff_049_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.88,1.86,14,3,0.0009,0.0029,0.0565,0.0001,0.0021,0.0066,0.0952,0.0014,0.4184,0.5456,0,,1.0,,CLASSIC_SU_OLSON,1.36x
raddiff_053_summary.txt,CPU,Finite Difference,float64,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,6.31,3.18,24,4,0.0010,0.0027,0.0516,0.0001,0.0022,0.0052,0.0753,0.0016,0.4497,0.5414,0,,1.0,,CLASSIC_SU_OLSON,1.47x
raddiff_001_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.67,1.03,11,4,0.0010,0.0057,0.1148,0.0001,0.0025,0.0133,0.1905,0.0014,0.5002,0.8006,0,,1.0,,CLASSIC_SU_OLSON,1.63x
raddiff_006_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",BICGSTAB,0.0001,1e-06,15,100,10,23,177,11.50%,14.18,2.68,15,2,95.72,17.43,100,3,0.0202,0.0040,0.0500,0.0001,0.2861,0.0851,0.3209,0.0024,57.2161,57.2984,0,,1.0,,CLASSIC_SU_OLSON,186.61x
raddiff_005_summary.txt,CPU,Finite Difference,float32,time,200,dirichlet,periodic,CLASSIC_SU_OLSON,,"(64, 64)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,4.13,2.01,12,2,1985.96,7.42,1991,1965,0.2109,0.1191,0.3258,0.0001,0.8725,0.5622,3.0587,0.2730,174.4999,174.5930,0,,1.0,,CLASSIC_SU_OLSON,569.15x
raddiff_044_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,4.00,0.07,4,3,0.0012,0.0011,0.0028,0.0001,0.0028,0.0021,0.0326,0.0026,0.5648,0.6656,0,,0.01,,DYNAMIC,1.00x
raddiff_043_summary.txt,CPU,Automatic Differentiation,float32,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",GMRES,0.0001,1e-06,15,100,10,200,0,100.00%,2.00,0.00,2,2,7.03,0.25,9,6,0.0014,0.0013,0.0031,0.0001,0.0031,0.0021,0.0323,0.0028,0.6284,0.7291,0,,0.01,,DYNAMIC,1.11x
raddiff_092_summary.txt,CPU,Automatic Differentiation,float64,time,200,dirichlet,dirichlet,DYNAMIC,,"(128, 128)",BICGSTAB,1e-06,1e-08,15,100,10,200,0,100.00%,2.00,0.00,2,2,5.04,0.32,6,3,0.0015,0.0015,0.0070,0.0001,0.0035,0.0020,0.0309,0.0030,0.6903,0.7975,0,,0.01,,DYNAMIC,1.22x
